weight:1.200000---avg:0.116991 mseX:0.018285 mseY:0.031637 mseS:0.024961
weight:1.200000---avg:0.118142 mseX:0.019859 mseY:0.030158 mseS:0.025008
weight:1.200000---avg:0.114962 mseX:0.018717 mseY:0.028403 mseS:0.023560
weight:1.200000---avg:0.116671 mseX:0.018630 mseY:0.029838 mseS:0.024234
weight:1.200000---avg:0.120502 mseX:0.020269 mseY:0.029507 mseS:0.024888
weight:1.200000---avg:0.117994 mseX:0.019964 mseY:0.028687 mseS:0.024326
weight:1.200000---avg:0.117604 mseX:0.018784 mseY:0.030536 mseS:0.024660
weight:1.200000---avg:0.116580 mseX:0.019609 mseY:0.028745 mseS:0.024177
weight:1.200000---avg:0.118968 mseX:0.019681 mseY:0.032079 mseS:0.025880
weight:1.200000---avg:0.119173 mseX:0.019840 mseY:0.030443 mseS:0.025141
weight:1.200000---avg:0.116421 mseX:0.019757 mseY:0.028131 mseS:0.023944
weight:1.200000---avg:0.111840 mseX:0.018453 mseY:0.026260 mseS:0.022357
weight:1.200000---avg:0.110617 mseX:0.018033 mseY:0.025527 mseS:0.021780
weight:1.200000---avg:0.112717 mseX:0.017681 mseY:0.029139 mseS:0.023410
weight:1.200000---avg:0.110683 mseX:0.017391 mseY:0.026482 mseS:0.021937
weight:1.200000---avg:0.109154 mseX:0.016677 mseY:0.026519 mseS:0.021598
weight:1.200000---avg:0.109173 mseX:0.017344 mseY:0.024904 mseS:0.021124
weight:1.200000---avg:0.110557 mseX:0.018028 mseY:0.025799 mseS:0.021914
weight:1.200000---avg:0.110196 mseX:0.018053 mseY:0.024605 mseS:0.021329
weight:1.200000---avg:0.113150 mseX:0.018900 mseY:0.023706 mseS:0.021303
weight:1.200000---avg:0.110739 mseX:0.018362 mseY:0.024066 mseS:0.021214
weight:1.200000---avg:0.110796 mseX:0.018182 mseY:0.024581 mseS:0.021382
weight:1.200000---avg:0.110598 mseX:0.018352 mseY:0.024019 mseS:0.021186
weight:1.200000---avg:0.113812 mseX:0.018383 mseY:0.025476 mseS:0.021929
weight:1.200000---avg:0.111990 mseX:0.018234 mseY:0.025379 mseS:0.021806
weight:1.200000---avg:0.111298 mseX:0.018037 mseY:0.023902 mseS:0.020970
weight:1.200000---avg:0.111801 mseX:0.017271 mseY:0.028267 mseS:0.022769
weight:1.200000---avg:0.112126 mseX:0.017669 mseY:0.025428 mseS:0.021549
weight:1.200000---avg:0.108413 mseX:0.017912 mseY:0.023759 mseS:0.020835
weight:1.200000---avg:0.113066 mseX:0.017876 mseY:0.025813 mseS:0.021845
weight:1.200000---avg:0.113778 mseX:0.017926 mseY:0.026679 mseS:0.022302
weight:1.200000---avg:0.111738 mseX:0.017907 mseY:0.026366 mseS:0.022137
weight:1.200000---avg:0.111710 mseX:0.017459 mseY:0.027411 mseS:0.022435
weight:1.200000---avg:0.110557 mseX:0.017686 mseY:0.025639 mseS:0.021663
weight:1.200000---avg:0.111259 mseX:0.017891 mseY:0.026048 mseS:0.021969
weight:1.200000---avg:0.114147 mseX:0.018678 mseY:0.025729 mseS:0.022203
weight:1.200000---avg:0.114301 mseX:0.017503 mseY:0.030791 mseS:0.024147
weight:1.200000---avg:0.111786 mseX:0.017891 mseY:0.026377 mseS:0.022134
weight:1.200000---avg:0.109229 mseX:0.017309 mseY:0.026541 mseS:0.021925
weight:1.200000---avg:0.113220 mseX:0.018145 mseY:0.026863 mseS:0.022504
weight:1.200000---avg:0.111948 mseX:0.017993 mseY:0.026859 mseS:0.022426
weight:1.200000---avg:0.114252 mseX:0.017870 mseY:0.028408 mseS:0.023139
weight:1.200000---avg:0.114333 mseX:0.018764 mseY:0.025698 mseS:0.022231
weight:1.200000---avg:0.111744 mseX:0.018118 mseY:0.026288 mseS:0.022203
weight:1.200000---avg:0.115312 mseX:0.018714 mseY:0.026578 mseS:0.022646
weight:1.200000---avg:0.113085 mseX:0.018115 mseY:0.027070 mseS:0.022592
weight:1.200000---avg:0.112316 mseX:0.017014 mseY:0.029044 mseS:0.023029
weight:1.200000---avg:0.112656 mseX:0.017898 mseY:0.028560 mseS:0.023229
weight:1.200000---avg:0.117495 mseX:0.018814 mseY:0.030535 mseS:0.024674
weight:1.200000---avg:0.112807 mseX:0.017850 mseY:0.028336 mseS:0.023093
weight:1.200000---avg:0.118118 mseX:0.021264 mseY:0.030581 mseS:0.025923
weight:1.200000---avg:0.109683 mseX:0.017251 mseY:0.025052 mseS:0.021151
weight:1.200000---avg:0.115788 mseX:0.018864 mseY:0.028587 mseS:0.023726
weight:1.200000---avg:0.105753 mseX:0.016123 mseY:0.023679 mseS:0.019901
weight:1.200000---avg:0.110301 mseX:0.016882 mseY:0.024077 mseS:0.020479
weight:1.200000---avg:0.106972 mseX:0.016810 mseY:0.023446 mseS:0.020128
weight:1.200000---avg:0.102747 mseX:0.016054 mseY:0.021741 mseS:0.018897
weight:1.200000---avg:0.111607 mseX:0.017522 mseY:0.024882 mseS:0.021202
weight:1.200000---avg:0.106730 mseX:0.016558 mseY:0.023641 mseS:0.020100
weight:1.200000---avg:0.109299 mseX:0.016803 mseY:0.025379 mseS:0.021091
weight:1.200000---avg:0.111851 mseX:0.017725 mseY:0.025883 mseS:0.021804
weight:1.200000---avg:0.108184 mseX:0.017005 mseY:0.024107 mseS:0.020556
weight:1.200000---avg:0.106966 mseX:0.016666 mseY:0.024359 mseS:0.020513
weight:1.200000---avg:0.107949 mseX:0.016424 mseY:0.025203 mseS:0.020814
weight:1.200000---avg:0.106328 mseX:0.015789 mseY:0.023937 mseS:0.019863
weight:1.200000---avg:0.106381 mseX:0.016166 mseY:0.022867 mseS:0.019516
weight:1.200000---avg:0.107775 mseX:0.016659 mseY:0.024840 mseS:0.020750
weight:1.200000---avg:0.109300 mseX:0.017359 mseY:0.024706 mseS:0.021032
weight:1.200000---avg:0.112102 mseX:0.017848 mseY:0.026056 mseS:0.021952
weight:1.200000---avg:0.106566 mseX:0.015616 mseY:0.025970 mseS:0.020793
weight:1.200000---avg:0.107227 mseX:0.016776 mseY:0.023693 mseS:0.020235
weight:1.200000---avg:0.105334 mseX:0.015854 mseY:0.023663 mseS:0.019759
weight:1.200000---avg:0.109337 mseX:0.017336 mseY:0.025493 mseS:0.021414
weight:1.200000---avg:0.108443 mseX:0.016701 mseY:0.025314 mseS:0.021008
weight:1.200000---avg:0.118602 mseX:0.019992 mseY:0.032246 mseS:0.026119
weight:1.200000---avg:0.110891 mseX:0.017269 mseY:0.024369 mseS:0.020819
weight:1.200000---avg:0.112715 mseX:0.017876 mseY:0.026317 mseS:0.022096
weight:1.200000---avg:0.108758 mseX:0.016567 mseY:0.024401 mseS:0.020484
weight:1.200000---avg:0.108814 mseX:0.017116 mseY:0.025700 mseS:0.021408
weight:1.200000---avg:0.106905 mseX:0.016359 mseY:0.024799 mseS:0.020579
weight:1.200000---avg:0.105349 mseX:0.016147 mseY:0.022249 mseS:0.019198
weight:1.200000---avg:0.108239 mseX:0.017182 mseY:0.023798 mseS:0.020490
weight:1.200000---avg:0.107780 mseX:0.016513 mseY:0.025302 mseS:0.020907
weight:1.200000---avg:0.112802 mseX:0.017512 mseY:0.029291 mseS:0.023401
weight:1.200000---avg:0.118052 mseX:0.017743 mseY:0.034767 mseS:0.026255
weight:1.200000---avg:0.109643 mseX:0.017031 mseY:0.026709 mseS:0.021870
weight:1.200000---avg:0.107996 mseX:0.016503 mseY:0.025864 mseS:0.021184
weight:1.200000---avg:0.110011 mseX:0.016927 mseY:0.028362 mseS:0.022645
weight:1.200000---avg:0.109782 mseX:0.017130 mseY:0.026649 mseS:0.021889
weight:1.200000---avg:0.110991 mseX:0.016552 mseY:0.027725 mseS:0.022139
weight:1.200000---avg:0.108914 mseX:0.016935 mseY:0.026634 mseS:0.021784
weight:1.200000---avg:0.109014 mseX:0.016891 mseY:0.025633 mseS:0.021262
weight:1.200000---avg:0.107911 mseX:0.015916 mseY:0.026231 mseS:0.021073
weight:1.200000---avg:0.107701 mseX:0.016649 mseY:0.024649 mseS:0.020649
weight:1.200000---avg:0.110598 mseX:0.016926 mseY:0.025374 mseS:0.021150
weight:1.200000---avg:0.106512 mseX:0.016435 mseY:0.023349 mseS:0.019892
weight:1.200000---avg:0.103383 mseX:0.015832 mseY:0.022757 mseS:0.019294
weight:1.200000---avg:0.102903 mseX:0.015029 mseY:0.023130 mseS:0.019079
weight:1.200000---avg:0.104617 mseX:0.016123 mseY:0.023330 mseS:0.019727
weight:1.200000---avg:0.111978 mseX:0.016783 mseY:0.029340 mseS:0.023062
weight:1.200000---avg:0.104690 mseX:0.016069 mseY:0.022282 mseS:0.019176
weight:1.200000---avg:0.108226 mseX:0.016341 mseY:0.023352 mseS:0.019847
weight:1.200000---avg:0.107232 mseX:0.016046 mseY:0.023285 mseS:0.019665
weight:1.200000---avg:0.102843 mseX:0.015195 mseY:0.022590 mseS:0.018892
weight:1.200000---avg:0.105235 mseX:0.016137 mseY:0.022824 mseS:0.019481
weight:1.200000---avg:0.103898 mseX:0.015733 mseY:0.023111 mseS:0.019422
weight:1.200000---avg:0.103953 mseX:0.015773 mseY:0.022980 mseS:0.019376
weight:1.200000---avg:0.106021 mseX:0.016540 mseY:0.023421 mseS:0.019981
weight:1.200000---avg:0.107298 mseX:0.016525 mseY:0.023857 mseS:0.020191
weight:1.200000---avg:0.106716 mseX:0.016047 mseY:0.022970 mseS:0.019509
weight:1.200000---avg:0.105986 mseX:0.015288 mseY:0.024902 mseS:0.020095
weight:1.200000---avg:0.102556 mseX:0.015683 mseY:0.022175 mseS:0.018929
weight:1.200000---avg:0.106353 mseX:0.016137 mseY:0.023456 mseS:0.019796
weight:1.200000---avg:0.105872 mseX:0.015464 mseY:0.024216 mseS:0.019840
weight:1.200000---avg:0.108540 mseX:0.016329 mseY:0.023505 mseS:0.019917
weight:1.200000---avg:0.102689 mseX:0.015485 mseY:0.022054 mseS:0.018769
weight:1.200000---avg:0.104235 mseX:0.016064 mseY:0.022145 mseS:0.019105
weight:1.200000---avg:0.105055 mseX:0.016060 mseY:0.024065 mseS:0.020062
weight:1.200000---avg:0.104801 mseX:0.015399 mseY:0.023794 mseS:0.019597
weight:1.200000---avg:0.105407 mseX:0.015916 mseY:0.024482 mseS:0.020199
weight:1.200000---avg:0.104460 mseX:0.015680 mseY:0.023481 mseS:0.019581
weight:1.200000---avg:0.108961 mseX:0.016831 mseY:0.023884 mseS:0.020358
weight:1.200000---avg:0.104588 mseX:0.015375 mseY:0.024276 mseS:0.019826
weight:1.200000---avg:0.105302 mseX:0.016299 mseY:0.023826 mseS:0.020062
weight:1.200000---avg:0.105518 mseX:0.015549 mseY:0.025591 mseS:0.020570
weight:1.200000---avg:0.105011 mseX:0.015924 mseY:0.024222 mseS:0.020073
weight:1.200000---avg:0.106495 mseX:0.016107 mseY:0.025207 mseS:0.020657
weight:1.200000---avg:0.106278 mseX:0.016149 mseY:0.025182 mseS:0.020666
weight:1.200000---avg:0.106637 mseX:0.016425 mseY:0.024400 mseS:0.020412
weight:1.200000---avg:0.107465 mseX:0.016546 mseY:0.025325 mseS:0.020936
weight:1.200000---avg:0.106891 mseX:0.016365 mseY:0.024656 mseS:0.020510
weight:1.200000---avg:0.107025 mseX:0.016253 mseY:0.024890 mseS:0.020572
weight:1.200000---avg:0.110218 mseX:0.016973 mseY:0.027634 mseS:0.022304
weight:1.200000---avg:0.106155 mseX:0.016066 mseY:0.025395 mseS:0.020731
weight:1.200000---avg:0.107074 mseX:0.016185 mseY:0.025660 mseS:0.020922
weight:1.200000---avg:0.106876 mseX:0.016201 mseY:0.024832 mseS:0.020517
weight:1.200000---avg:0.108405 mseX:0.015904 mseY:0.026274 mseS:0.021089
weight:1.200000---avg:0.123434 mseX:0.022401 mseY:0.031311 mseS:0.026856
weight:1.200000---avg:0.123505 mseX:0.021898 mseY:0.030924 mseS:0.026411
weight:1.200000---avg:0.121030 mseX:0.020584 mseY:0.031395 mseS:0.025989
weight:1.200000---avg:0.122483 mseX:0.021953 mseY:0.030118 mseS:0.026035
weight:1.200000---avg:0.123445 mseX:0.021769 mseY:0.032566 mseS:0.027167
weight:1.200000---avg:0.124915 mseX:0.022377 mseY:0.030533 mseS:0.026455
weight:1.200000---avg:0.121772 mseX:0.021013 mseY:0.030465 mseS:0.025739
weight:1.200000---avg:0.124897 mseX:0.022858 mseY:0.031832 mseS:0.027345
weight:1.200000---avg:0.121685 mseX:0.021812 mseY:0.029567 mseS:0.025690
weight:1.200000---avg:0.122629 mseX:0.020942 mseY:0.032602 mseS:0.026772
weight:1.200000---avg:0.123266 mseX:0.021351 mseY:0.031508 mseS:0.026430
weight:1.200000---avg:0.117251 mseX:0.021985 mseY:0.026837 mseS:0.024411
weight:1.200000---avg:0.126235 mseX:0.023032 mseY:0.032511 mseS:0.027772
weight:1.200000---avg:0.122408 mseX:0.021779 mseY:0.030705 mseS:0.026242
weight:1.200000---avg:0.124354 mseX:0.021571 mseY:0.032316 mseS:0.026944
weight:1.200000---avg:0.123026 mseX:0.022043 mseY:0.030520 mseS:0.026282
weight:1.200000---avg:0.124494 mseX:0.022380 mseY:0.031912 mseS:0.027146
weight:1.200000---avg:0.123032 mseX:0.021021 mseY:0.032384 mseS:0.026702
weight:1.200000---avg:0.126859 mseX:0.022325 mseY:0.033552 mseS:0.027938
weight:1.200000---avg:0.122042 mseX:0.021005 mseY:0.030584 mseS:0.025795
weight:1.200000---avg:0.124546 mseX:0.022238 mseY:0.030642 mseS:0.026440
weight:1.200000---avg:0.123858 mseX:0.021641 mseY:0.031948 mseS:0.026795
weight:1.200000---avg:0.122824 mseX:0.020910 mseY:0.032938 mseS:0.026924
weight:1.200000---avg:0.129382 mseX:0.025403 mseY:0.034925 mseS:0.030164
weight:1.200000---avg:0.124369 mseX:0.021676 mseY:0.033285 mseS:0.027481
weight:1.200000---avg:0.125623 mseX:0.022175 mseY:0.031268 mseS:0.026721
weight:1.200000---avg:0.126980 mseX:0.022430 mseY:0.034116 mseS:0.028273
weight:1.200000---avg:0.124624 mseX:0.022109 mseY:0.031371 mseS:0.026740
weight:1.200000---avg:0.125182 mseX:0.024099 mseY:0.030401 mseS:0.027250
weight:1.200000---avg:0.123975 mseX:0.021035 mseY:0.031733 mseS:0.026384
weight:1.200000---avg:0.124638 mseX:0.021327 mseY:0.034334 mseS:0.027831
weight:1.200000---avg:0.127673 mseX:0.023113 mseY:0.034084 mseS:0.028598
weight:1.200000---avg:0.126714 mseX:0.022299 mseY:0.033306 mseS:0.027802
weight:1.200000---avg:0.123916 mseX:0.022337 mseY:0.030195 mseS:0.026266
weight:1.200000---avg:0.122469 mseX:0.020929 mseY:0.032093 mseS:0.026511
weight:1.200000---avg:0.124997 mseX:0.022438 mseY:0.032132 mseS:0.027285
weight:1.200000---avg:0.125727 mseX:0.021430 mseY:0.035654 mseS:0.028542
weight:1.200000---avg:0.127558 mseX:0.022424 mseY:0.034212 mseS:0.028318
weight:1.200000---avg:0.125665 mseX:0.021807 mseY:0.033279 mseS:0.027543
weight:1.200000---avg:0.131035 mseX:0.023244 mseY:0.035230 mseS:0.029237
weight:1.200000---avg:0.129602 mseX:0.023186 mseY:0.036031 mseS:0.029608
weight:1.200000---avg:0.121644 mseX:0.021102 mseY:0.031489 mseS:0.026296
weight:1.200000---avg:0.107883 mseX:0.015988 mseY:0.024431 mseS:0.020209
weight:1.200000---avg:0.106573 mseX:0.016483 mseY:0.022680 mseS:0.019581
weight:1.200000---avg:0.103697 mseX:0.015962 mseY:0.022158 mseS:0.019060
weight:1.200000---avg:0.105388 mseX:0.016342 mseY:0.023246 mseS:0.019794
weight:1.200000---avg:0.102260 mseX:0.015468 mseY:0.021693 mseS:0.018580
weight:1.200000---avg:0.106856 mseX:0.016112 mseY:0.024243 mseS:0.020177
weight:1.200000---avg:0.104863 mseX:0.015839 mseY:0.023462 mseS:0.019651
weight:1.200000---avg:0.106637 mseX:0.016691 mseY:0.022638 mseS:0.019664
weight:1.200000---avg:0.105690 mseX:0.016289 mseY:0.023513 mseS:0.019901
weight:1.200000---avg:0.104230 mseX:0.015322 mseY:0.022858 mseS:0.019090
weight:1.200000---avg:0.106230 mseX:0.016676 mseY:0.023251 mseS:0.019963
weight:1.200000---avg:0.107955 mseX:0.016381 mseY:0.024386 mseS:0.020384
weight:1.200000---avg:0.104788 mseX:0.016013 mseY:0.023232 mseS:0.019622
weight:1.200000---avg:0.106932 mseX:0.016463 mseY:0.024411 mseS:0.020437
weight:1.200000---avg:0.106111 mseX:0.015626 mseY:0.023923 mseS:0.019775
weight:1.200000---avg:0.104579 mseX:0.015509 mseY:0.023209 mseS:0.019359
weight:1.200000---avg:0.107079 mseX:0.016215 mseY:0.023946 mseS:0.020081
weight:1.200000---avg:0.105669 mseX:0.016401 mseY:0.023705 mseS:0.020053
weight:1.200000---avg:0.105188 mseX:0.016372 mseY:0.022322 mseS:0.019347
weight:1.200000---avg:0.106037 mseX:0.016010 mseY:0.023950 mseS:0.019980
weight:1.200000---avg:0.109195 mseX:0.017328 mseY:0.023225 mseS:0.020277
weight:1.200000---avg:0.108913 mseX:0.016456 mseY:0.025378 mseS:0.020917
weight:1.200000---avg:0.111028 mseX:0.017237 mseY:0.024283 mseS:0.020760
weight:1.200000---avg:0.108608 mseX:0.016306 mseY:0.023722 mseS:0.020014
weight:1.200000---avg:0.106359 mseX:0.016058 mseY:0.024858 mseS:0.020458
weight:1.200000---avg:0.112281 mseX:0.017234 mseY:0.025451 mseS:0.021343
weight:1.200000---avg:0.108984 mseX:0.016835 mseY:0.023684 mseS:0.020260
weight:1.200000---avg:0.107755 mseX:0.016470 mseY:0.024782 mseS:0.020626
weight:1.200000---avg:0.105894 mseX:0.015607 mseY:0.024361 mseS:0.019984
weight:1.200000---avg:0.107901 mseX:0.016238 mseY:0.024177 mseS:0.020207
weight:1.200000---avg:0.103660 mseX:0.015347 mseY:0.022954 mseS:0.019150
weight:1.200000---avg:0.108096 mseX:0.015658 mseY:0.026655 mseS:0.021157
weight:1.200000---avg:0.105817 mseX:0.015630 mseY:0.024723 mseS:0.020176
weight:1.200000---avg:0.106953 mseX:0.016399 mseY:0.025417 mseS:0.020908
weight:1.200000---avg:0.104943 mseX:0.015184 mseY:0.024877 mseS:0.020030
weight:1.200000---avg:0.109029 mseX:0.016252 mseY:0.024813 mseS:0.020532
weight:1.200000---avg:0.110431 mseX:0.016251 mseY:0.026339 mseS:0.021295
weight:1.200000---avg:0.107806 mseX:0.015946 mseY:0.026482 mseS:0.021214
weight:1.200000---avg:0.105844 mseX:0.015442 mseY:0.025113 mseS:0.020278
weight:1.200000---avg:0.109411 mseX:0.016723 mseY:0.024552 mseS:0.020638
weight:1.200000---avg:0.112915 mseX:0.017643 mseY:0.027981 mseS:0.022812
weight:1.200000---avg:0.108295 mseX:0.017358 mseY:0.023333 mseS:0.020345
weight:1.200000---avg:0.094477 mseX:0.014190 mseY:0.018536 mseS:0.016363
weight:1.200000---avg:0.102966 mseX:0.015419 mseY:0.021639 mseS:0.018529
weight:1.200000---avg:0.097834 mseX:0.014136 mseY:0.019443 mseS:0.016789
weight:1.200000---avg:0.097919 mseX:0.013384 mseY:0.020908 mseS:0.017146
weight:1.200000---avg:0.095377 mseX:0.012693 mseY:0.020145 mseS:0.016419
weight:1.200000---avg:0.103928 mseX:0.017325 mseY:0.020062 mseS:0.018693
weight:1.200000---avg:0.098380 mseX:0.013572 mseY:0.020851 mseS:0.017212
weight:1.200000---avg:0.098449 mseX:0.014590 mseY:0.019122 mseS:0.016856
weight:1.200000---avg:0.099393 mseX:0.013708 mseY:0.020326 mseS:0.017017
weight:1.200000---avg:0.100773 mseX:0.014636 mseY:0.019908 mseS:0.017272
weight:1.200000---avg:0.098867 mseX:0.013482 mseY:0.021337 mseS:0.017410
weight:1.200000---avg:0.097029 mseX:0.013479 mseY:0.020778 mseS:0.017128
weight:1.200000---avg:0.096914 mseX:0.013661 mseY:0.020774 mseS:0.017217
weight:1.200000---avg:0.098807 mseX:0.013861 mseY:0.019793 mseS:0.016827
weight:1.200000---avg:0.096645 mseX:0.013243 mseY:0.021422 mseS:0.017333
weight:1.200000---avg:0.096533 mseX:0.014036 mseY:0.018448 mseS:0.016242
weight:1.200000---avg:0.100446 mseX:0.014024 mseY:0.020515 mseS:0.017269
weight:1.200000---avg:0.096665 mseX:0.013809 mseY:0.020475 mseS:0.017142
weight:1.200000---avg:0.098076 mseX:0.013685 mseY:0.020423 mseS:0.017054
weight:1.200000---avg:0.097396 mseX:0.013252 mseY:0.020997 mseS:0.017124
weight:1.200000---avg:0.099048 mseX:0.013429 mseY:0.021549 mseS:0.017489
weight:1.200000---avg:0.098238 mseX:0.014493 mseY:0.018886 mseS:0.016690
weight:1.200000---avg:0.096980 mseX:0.013362 mseY:0.020817 mseS:0.017090
weight:1.200000---avg:0.095317 mseX:0.013394 mseY:0.018788 mseS:0.016091
weight:1.200000---avg:0.092549 mseX:0.013447 mseY:0.018251 mseS:0.015849
weight:1.200000---avg:0.096184 mseX:0.012341 mseY:0.021169 mseS:0.016755
weight:1.200000---avg:0.098272 mseX:0.014055 mseY:0.021355 mseS:0.017705
weight:1.200000---avg:0.099048 mseX:0.013856 mseY:0.021406 mseS:0.017631
weight:1.200000---avg:0.101075 mseX:0.014102 mseY:0.021272 mseS:0.017687
weight:1.200000---avg:0.097305 mseX:0.013872 mseY:0.020819 mseS:0.017346
weight:1.200000---avg:0.103354 mseX:0.014341 mseY:0.026208 mseS:0.020275
weight:1.200000---avg:0.112633 mseX:0.019712 mseY:0.024605 mseS:0.022159
weight:1.200000---avg:0.096886 mseX:0.013598 mseY:0.020683 mseS:0.017140
weight:1.200000---avg:0.100256 mseX:0.014087 mseY:0.021511 mseS:0.017799
weight:1.200000---avg:0.100236 mseX:0.014010 mseY:0.023550 mseS:0.018780
weight:1.200000---avg:0.100798 mseX:0.013891 mseY:0.022686 mseS:0.018289
weight:1.200000---avg:0.098039 mseX:0.013478 mseY:0.022193 mseS:0.017836
weight:1.200000---avg:0.097882 mseX:0.013757 mseY:0.020914 mseS:0.017335
weight:1.200000---avg:0.097766 mseX:0.013111 mseY:0.022350 mseS:0.017731
weight:1.200000---avg:0.098399 mseX:0.013682 mseY:0.021856 mseS:0.017769
weight:1.200000---avg:0.093736 mseX:0.013439 mseY:0.019478 mseS:0.016459
weight:1.200000---avg:0.100749 mseX:0.014471 mseY:0.024685 mseS:0.019578
weight:1.200000---avg:0.092835 mseX:0.011827 mseY:0.019129 mseS:0.015478
weight:1.200000---avg:0.091073 mseX:0.012288 mseY:0.017887 mseS:0.015088
weight:1.200000---avg:0.090716 mseX:0.011629 mseY:0.017823 mseS:0.014726
weight:1.200000---avg:0.094039 mseX:0.012733 mseY:0.018638 mseS:0.015685
weight:1.200000---avg:0.092124 mseX:0.012663 mseY:0.018512 mseS:0.015588
weight:1.200000---avg:0.093688 mseX:0.012628 mseY:0.018654 mseS:0.015641
weight:1.200000---avg:0.091534 mseX:0.011807 mseY:0.018987 mseS:0.015397
weight:1.200000---avg:0.093387 mseX:0.012995 mseY:0.017289 mseS:0.015142
weight:1.200000---avg:0.085841 mseX:0.011413 mseY:0.015906 mseS:0.013660
weight:1.200000---avg:0.092267 mseX:0.012187 mseY:0.019566 mseS:0.015877
weight:1.200000---avg:0.096192 mseX:0.012881 mseY:0.019610 mseS:0.016246
weight:1.200000---avg:0.093825 mseX:0.012718 mseY:0.018090 mseS:0.015404
weight:1.200000---avg:0.092572 mseX:0.012518 mseY:0.018613 mseS:0.015565
weight:1.200000---avg:0.093026 mseX:0.012475 mseY:0.017436 mseS:0.014956
weight:1.200000---avg:0.092031 mseX:0.011481 mseY:0.020333 mseS:0.015907
weight:1.200000---avg:0.092548 mseX:0.012596 mseY:0.018700 mseS:0.015648
weight:1.200000---avg:0.093536 mseX:0.012433 mseY:0.018248 mseS:0.015340
weight:1.200000---avg:0.095719 mseX:0.013038 mseY:0.018016 mseS:0.015527
weight:1.200000---avg:0.091495 mseX:0.011371 mseY:0.020443 mseS:0.015907
weight:1.200000---avg:0.091299 mseX:0.011738 mseY:0.018987 mseS:0.015363
weight:1.200000---avg:0.091943 mseX:0.011859 mseY:0.018981 mseS:0.015420
weight:1.200000---avg:0.092054 mseX:0.011989 mseY:0.019956 mseS:0.015973
weight:1.200000---avg:0.091268 mseX:0.011684 mseY:0.019070 mseS:0.015377
weight:1.200000---avg:0.092578 mseX:0.011964 mseY:0.019470 mseS:0.015717
weight:1.200000---avg:0.093097 mseX:0.012523 mseY:0.019095 mseS:0.015809
weight:1.200000---avg:0.093752 mseX:0.012597 mseY:0.018686 mseS:0.015642
weight:1.200000---avg:0.090109 mseX:0.011710 mseY:0.018040 mseS:0.014875
weight:1.200000---avg:0.092991 mseX:0.012406 mseY:0.019800 mseS:0.016103
weight:1.200000---avg:0.094757 mseX:0.012501 mseY:0.019430 mseS:0.015966
weight:1.200000---avg:0.092242 mseX:0.011912 mseY:0.018905 mseS:0.015408
weight:1.200000---avg:0.094006 mseX:0.012558 mseY:0.020463 mseS:0.016510
weight:1.200000---avg:0.093012 mseX:0.012291 mseY:0.019654 mseS:0.015973
weight:1.200000---avg:0.092692 mseX:0.012557 mseY:0.019165 mseS:0.015861
weight:1.200000---avg:0.093213 mseX:0.011743 mseY:0.021224 mseS:0.016484
weight:1.200000---avg:0.093483 mseX:0.011827 mseY:0.021202 mseS:0.016515
weight:1.200000---avg:0.092550 mseX:0.012638 mseY:0.018224 mseS:0.015431
weight:1.200000---avg:0.094965 mseX:0.012604 mseY:0.020150 mseS:0.016377
weight:1.200000---avg:0.092219 mseX:0.012279 mseY:0.018587 mseS:0.015433
weight:1.200000---avg:0.094235 mseX:0.012391 mseY:0.022057 mseS:0.017224
weight:1.200000---avg:0.097547 mseX:0.013463 mseY:0.019287 mseS:0.016375
weight:1.200000---avg:0.097837 mseX:0.013498 mseY:0.020157 mseS:0.016827
weight:1.200000---avg:0.095111 mseX:0.011990 mseY:0.021145 mseS:0.016567
weight:1.200000---avg:0.092546 mseX:0.012908 mseY:0.016635 mseS:0.014771
weight:1.200000---avg:0.092107 mseX:0.012638 mseY:0.016828 mseS:0.014733
weight:1.200000---avg:0.089487 mseX:0.011972 mseY:0.017498 mseS:0.014735
weight:1.200000---avg:0.087757 mseX:0.011491 mseY:0.017269 mseS:0.014380
weight:1.200000---avg:0.089022 mseX:0.011894 mseY:0.016851 mseS:0.014373
weight:1.200000---avg:0.086437 mseX:0.012237 mseY:0.015759 mseS:0.013998
weight:1.200000---avg:0.087929 mseX:0.010928 mseY:0.016751 mseS:0.013839
weight:1.200000---avg:0.084795 mseX:0.011004 mseY:0.013890 mseS:0.012447
weight:1.200000---avg:0.088590 mseX:0.011727 mseY:0.016688 mseS:0.014207
weight:1.200000---avg:0.091727 mseX:0.012752 mseY:0.018251 mseS:0.015502
weight:1.200000---avg:0.088791 mseX:0.011323 mseY:0.017689 mseS:0.014506
weight:1.200000---avg:0.089826 mseX:0.014813 mseY:0.016326 mseS:0.015569
weight:1.200000---avg:0.092296 mseX:0.011614 mseY:0.021541 mseS:0.016578
weight:1.200000---avg:0.090290 mseX:0.011567 mseY:0.018181 mseS:0.014874
weight:1.200000---avg:0.090384 mseX:0.011715 mseY:0.017366 mseS:0.014540
weight:1.200000---avg:0.092533 mseX:0.012734 mseY:0.016464 mseS:0.014599
weight:1.200000---avg:0.088943 mseX:0.011196 mseY:0.017922 mseS:0.014559
weight:1.200000---avg:0.089424 mseX:0.011411 mseY:0.018110 mseS:0.014761
weight:1.200000---avg:0.090640 mseX:0.011163 mseY:0.018698 mseS:0.014930
weight:1.200000---avg:0.088833 mseX:0.011771 mseY:0.017149 mseS:0.014460
