a:1.800000 yawdd:0.100000 laspx:0.150000 laspy:0.120000---avg:0.667168 mseX:0.844793 mseY:1.116593 mseS:0.980693
a:0.200000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842285 mseY:1.142939 mseS:0.992612
a:0.400000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.838499 mseY:1.147475 mseS:0.992987
a:0.600000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842351 mseY:1.142939 mseS:0.992645
a:0.800000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.665933 mseX:0.834259 mseY:1.136007 mseS:0.985133
a:1.000000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842469 mseY:1.128751 mseS:0.985610
a:1.200000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.671151 mseX:0.841856 mseY:1.158400 mseS:1.000128
a:1.400000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.670560 mseX:0.861315 mseY:1.127345 mseS:0.994330
a:1.600000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842157 mseY:1.128751 mseS:0.985454
a:1.800000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.668191 mseX:0.839208 mseY:1.147407 mseS:0.993308
a:0.200000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.665037 mseX:0.840140 mseY:1.124116 mseS:0.982128
a:0.400000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.671512 mseX:0.838931 mseY:1.161185 mseS:1.000058
a:0.600000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842236 mseY:1.142939 mseS:0.992587
a:0.800000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.673321 mseX:0.842219 mseY:1.164591 mseS:1.003405
a:1.000000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.665037 mseX:0.840077 mseY:1.124116 mseS:0.982097
a:1.200000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.669143 mseX:0.833299 mseY:1.146222 mseS:0.989760
a:1.400000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842398 mseY:1.142939 mseS:0.992668
a:1.600000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.838499 mseY:1.147475 mseS:0.992987
a:1.800000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842343 mseY:1.142939 mseS:0.992641
a:0.200000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842352 mseY:1.142939 mseS:0.992645
a:0.400000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842407 mseY:1.142939 mseS:0.992673
a:0.600000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.838616 mseY:1.147475 mseS:0.993046
a:0.800000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.671512 mseX:0.838976 mseY:1.161185 mseS:1.000081
a:1.000000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842398 mseY:1.142939 mseS:0.992668
a:1.200000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.665198 mseX:0.837740 mseY:1.117422 mseS:0.977581
a:1.400000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842462 mseY:1.142984 mseS:0.992723
a:1.600000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842632 mseY:1.128751 mseS:0.985692
a:1.800000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.665295 mseX:0.839688 mseY:1.125053 mseS:0.982371
a:0.200000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.669742 mseX:0.843571 mseY:1.150698 mseS:0.997135
a:0.400000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.668154 mseX:0.847168 mseY:1.124174 mseS:0.985671
a:0.600000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.666322 mseX:0.837651 mseY:1.141410 mseS:0.989531
a:0.800000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.845703 mseY:1.146356 mseS:0.996029
a:1.000000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842397 mseY:1.142939 mseS:0.992668
a:1.200000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842678 mseY:1.128751 mseS:0.985714
a:1.400000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.670877 mseX:0.848298 mseY:1.149521 mseS:0.998910
a:1.600000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842408 mseY:1.142939 mseS:0.992673
a:1.800000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842343 mseY:1.142939 mseS:0.992641
a:0.200000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.845751 mseY:1.146356 mseS:0.996053
a:0.400000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.669908 mseX:0.844176 mseY:1.142446 mseS:0.993311
a:0.600000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842236 mseY:1.142939 mseS:0.992587
a:0.800000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.845685 mseY:1.146356 mseS:0.996020
a:1.000000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.838499 mseY:1.147475 mseS:0.992987
a:1.200000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842343 mseY:1.142939 mseS:0.992641
a:1.400000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670762 mseX:0.844008 mseY:1.140339 mseS:0.992174
a:1.600000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842353 mseY:1.142939 mseS:0.992646
a:1.800000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842519 mseY:1.128751 mseS:0.985635
a:0.200000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.845588 mseY:1.146356 mseS:0.995972
a:0.400000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.663977 mseX:0.834807 mseY:1.133270 mseS:0.984039
a:0.600000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.845750 mseY:1.146356 mseS:0.996053
a:0.800000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842582 mseY:1.128751 mseS:0.985667
a:1.000000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842631 mseY:1.128751 mseS:0.985691
a:1.200000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.674237 mseX:0.849820 mseY:1.149630 mseS:0.999725
a:1.400000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.838093 mseY:1.147475 mseS:0.992784
a:1.600000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.665295 mseX:0.839677 mseY:1.125053 mseS:0.982365
a:1.800000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842577 mseY:1.128751 mseS:0.985664
a:0.200000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842576 mseY:1.128751 mseS:0.985663
a:0.400000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.665123 mseX:0.844391 mseY:1.126520 mseS:0.985455
a:0.600000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.845871 mseY:1.146401 mseS:0.996136
a:0.800000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.668636 mseX:0.850007 mseY:1.119236 mseS:0.984622
a:1.000000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.845741 mseY:1.146356 mseS:0.996048
a:1.200000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.667904 mseX:0.835517 mseY:1.144332 mseS:0.989925
a:1.400000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842295 mseY:1.142939 mseS:0.992617
a:1.600000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.675673 mseX:0.841470 mseY:1.164656 mseS:1.003063
a:1.800000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.669221 mseX:0.834001 mseY:1.149761 mseS:0.991881
a:0.200000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842234 mseY:1.142939 mseS:0.992586
a:0.400000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.838554 mseY:1.147475 mseS:0.993014
a:0.600000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.668191 mseX:0.839262 mseY:1.147407 mseS:0.993335
a:0.800000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.670872 mseX:0.850567 mseY:1.135492 mseS:0.993029
a:1.000000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.671406 mseX:0.840681 mseY:1.158540 mseS:0.999610
a:1.200000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.842407 mseY:1.142939 mseS:0.992673
a:1.400000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.842509 mseY:1.128751 mseS:0.985630
a:1.600000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.672396 mseX:0.852584 mseY:1.161799 mseS:1.007192
a:1.800000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.845636 mseY:1.146356 mseS:0.995996
