deg:180.000000 cor:0.500000 itera:10 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050022 mseX:0.004526 mseY:0.003313 mseS:0.003920
deg:45.000000 cor:0.700000 itera:10 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049752 mseX:0.004483 mseY:0.003262 mseS:0.003872
deg:90.000000 cor:0.700000 itera:10 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049995 mseX:0.004521 mseY:0.003306 mseS:0.003914
deg:135.000000 cor:0.700000 itera:10 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049971 mseX:0.004521 mseY:0.003298 mseS:0.003909
deg:180.000000 cor:0.700000 itera:10 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050024 mseX:0.004525 mseY:0.003306 mseS:0.003915
deg:45.000000 cor:0.900000 itera:10 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049975 mseX:0.004526 mseY:0.003297 mseS:0.003912
deg:90.000000 cor:0.900000 itera:10 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050202 mseX:0.004614 mseY:0.003304 mseS:0.003959
deg:135.000000 cor:0.900000 itera:10 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049770 mseX:0.004488 mseY:0.003258 mseS:0.003873
deg:180.000000 cor:0.900000 itera:10 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049847 mseX:0.004504 mseY:0.003276 mseS:0.003890
deg:45.000000 cor:0.500000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049787 mseX:0.004544 mseY:0.003302 mseS:0.003923
deg:90.000000 cor:0.500000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049580 mseX:0.004515 mseY:0.003258 mseS:0.003886
deg:135.000000 cor:0.500000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049731 mseX:0.004592 mseY:0.003245 mseS:0.003918
deg:180.000000 cor:0.500000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049731 mseX:0.004551 mseY:0.003286 mseS:0.003918
deg:45.000000 cor:0.700000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049598 mseX:0.004452 mseY:0.003256 mseS:0.003854
deg:90.000000 cor:0.700000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049586 mseX:0.004509 mseY:0.003264 mseS:0.003887
deg:135.000000 cor:0.700000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049935 mseX:0.004615 mseY:0.003295 mseS:0.003955
deg:180.000000 cor:0.700000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049538 mseX:0.004498 mseY:0.003266 mseS:0.003882
deg:45.000000 cor:0.900000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049610 mseX:0.004536 mseY:0.003242 mseS:0.003889
deg:90.000000 cor:0.900000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049484 mseX:0.004498 mseY:0.003239 mseS:0.003868
deg:135.000000 cor:0.900000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049767 mseX:0.004560 mseY:0.003287 mseS:0.003923
deg:180.000000 cor:0.900000 itera:15 ep_xy:0.000001 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049706 mseX:0.004534 mseY:0.003280 mseS:0.003907
deg:45.000000 cor:0.500000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050731 mseX:0.004619 mseY:0.003309 mseS:0.003964
deg:90.000000 cor:0.500000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050720 mseX:0.004615 mseY:0.003305 mseS:0.003960
deg:135.000000 cor:0.500000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050759 mseX:0.004625 mseY:0.003312 mseS:0.003968
deg:180.000000 cor:0.500000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050704 mseX:0.004655 mseY:0.003266 mseS:0.003960
deg:45.000000 cor:0.700000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050659 mseX:0.004613 mseY:0.003290 mseS:0.003951
deg:90.000000 cor:0.700000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050504 mseX:0.004584 mseY:0.003261 mseS:0.003922
deg:135.000000 cor:0.700000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050770 mseX:0.004631 mseY:0.003321 mseS:0.003976
deg:180.000000 cor:0.700000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050464 mseX:0.004583 mseY:0.003249 mseS:0.003916
deg:45.000000 cor:0.900000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050640 mseX:0.004620 mseY:0.003279 mseS:0.003949
deg:90.000000 cor:0.900000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050518 mseX:0.004595 mseY:0.003254 mseS:0.003925
deg:135.000000 cor:0.900000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050680 mseX:0.004614 mseY:0.003293 mseS:0.003953
deg:180.000000 cor:0.900000 itera:5 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050715 mseX:0.004621 mseY:0.003295 mseS:0.003958
deg:45.000000 cor:0.500000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050000 mseX:0.004526 mseY:0.003306 mseS:0.003916
deg:90.000000 cor:0.500000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049670 mseX:0.004470 mseY:0.003219 mseS:0.003845
deg:135.000000 cor:0.500000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049735 mseX:0.004488 mseY:0.003246 mseS:0.003867
deg:180.000000 cor:0.500000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049985 mseX:0.004566 mseY:0.003266 mseS:0.003916
deg:45.000000 cor:0.700000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050205 mseX:0.004597 mseY:0.003298 mseS:0.003947
deg:90.000000 cor:0.700000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049934 mseX:0.004527 mseY:0.003287 mseS:0.003907
deg:135.000000 cor:0.700000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049995 mseX:0.004521 mseY:0.003306 mseS:0.003914
deg:180.000000 cor:0.700000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049749 mseX:0.004483 mseY:0.003263 mseS:0.003873
deg:45.000000 cor:0.900000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049986 mseX:0.004521 mseY:0.003301 mseS:0.003911
deg:90.000000 cor:0.900000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049887 mseX:0.004505 mseY:0.003288 mseS:0.003897
deg:135.000000 cor:0.900000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049984 mseX:0.004517 mseY:0.003307 mseS:0.003912
deg:180.000000 cor:0.900000 itera:10 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050013 mseX:0.004527 mseY:0.003307 mseS:0.003917
deg:45.000000 cor:0.500000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049511 mseX:0.004493 mseY:0.003263 mseS:0.003878
deg:90.000000 cor:0.500000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049464 mseX:0.004498 mseY:0.003230 mseS:0.003864
deg:135.000000 cor:0.500000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049824 mseX:0.004551 mseY:0.003308 mseS:0.003930
deg:180.000000 cor:0.500000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049719 mseX:0.004579 mseY:0.003255 mseS:0.003917
deg:45.000000 cor:0.700000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049490 mseX:0.004498 mseY:0.003240 mseS:0.003869
deg:90.000000 cor:0.700000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049557 mseX:0.004509 mseY:0.003253 mseS:0.003881
deg:135.000000 cor:0.700000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049761 mseX:0.004540 mseY:0.003303 mseS:0.003921
deg:180.000000 cor:0.700000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049733 mseX:0.004534 mseY:0.003296 mseS:0.003915
deg:45.000000 cor:0.900000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049578 mseX:0.004512 mseY:0.003268 mseS:0.003890
deg:90.000000 cor:0.900000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049498 mseX:0.004494 mseY:0.003255 mseS:0.003874
deg:135.000000 cor:0.900000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049495 mseX:0.004509 mseY:0.003241 mseS:0.003875
deg:180.000000 cor:0.900000 itera:15 ep_xy:0.000010 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049707 mseX:0.004529 mseY:0.003294 mseS:0.003912
deg:45.000000 cor:0.500000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050908 mseX:0.004715 mseY:0.003303 mseS:0.004009
deg:90.000000 cor:0.500000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050725 mseX:0.004614 mseY:0.003312 mseS:0.003963
deg:135.000000 cor:0.500000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050464 mseX:0.004583 mseY:0.003249 mseS:0.003916
deg:180.000000 cor:0.500000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050464 mseX:0.004583 mseY:0.003249 mseS:0.003916
deg:45.000000 cor:0.700000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050732 mseX:0.004619 mseY:0.003309 mseS:0.003964
deg:90.000000 cor:0.700000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050531 mseX:0.004600 mseY:0.003259 mseS:0.003929
deg:135.000000 cor:0.700000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050504 mseX:0.004584 mseY:0.003261 mseS:0.003922
deg:180.000000 cor:0.700000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050948 mseX:0.004690 mseY:0.003317 mseS:0.004004
deg:45.000000 cor:0.900000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050676 mseX:0.004624 mseY:0.003292 mseS:0.003958
deg:90.000000 cor:0.900000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050469 mseX:0.004583 mseY:0.003249 mseS:0.003916
deg:135.000000 cor:0.900000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050480 mseX:0.004584 mseY:0.003251 mseS:0.003918
deg:180.000000 cor:0.900000 itera:5 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050657 mseX:0.004613 mseY:0.003285 mseS:0.003949
deg:45.000000 cor:0.500000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050013 mseX:0.004527 mseY:0.003307 mseS:0.003917
deg:90.000000 cor:0.500000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049859 mseX:0.004523 mseY:0.003253 mseS:0.003888
deg:135.000000 cor:0.500000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049769 mseX:0.004488 mseY:0.003258 mseS:0.003873
deg:180.000000 cor:0.500000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049820 mseX:0.004502 mseY:0.003273 mseS:0.003887
deg:45.000000 cor:0.700000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049754 mseX:0.004488 mseY:0.003255 mseS:0.003872
deg:90.000000 cor:0.700000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049994 mseX:0.004565 mseY:0.003272 mseS:0.003919
deg:135.000000 cor:0.700000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049985 mseX:0.004521 mseY:0.003301 mseS:0.003911
deg:180.000000 cor:0.700000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049734 mseX:0.004488 mseY:0.003246 mseS:0.003867
deg:45.000000 cor:0.900000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050045 mseX:0.004541 mseY:0.003313 mseS:0.003927
deg:90.000000 cor:0.900000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049974 mseX:0.004521 mseY:0.003297 mseS:0.003909
deg:135.000000 cor:0.900000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049777 mseX:0.004488 mseY:0.003264 mseS:0.003876
deg:180.000000 cor:0.900000 itera:10 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050174 mseX:0.004608 mseY:0.003297 mseS:0.003953
deg:45.000000 cor:0.500000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049719 mseX:0.004534 mseY:0.003288 mseS:0.003911
deg:90.000000 cor:0.500000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049747 mseX:0.004540 mseY:0.003294 mseS:0.003917
deg:135.000000 cor:0.500000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049759 mseX:0.004545 mseY:0.003286 mseS:0.003915
deg:180.000000 cor:0.500000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049761 mseX:0.004540 mseY:0.003303 mseS:0.003921
deg:45.000000 cor:0.700000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049556 mseX:0.004512 mseY:0.003261 mseS:0.003886
deg:90.000000 cor:0.700000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049934 mseX:0.004615 mseY:0.003295 mseS:0.003955
deg:135.000000 cor:0.700000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049759 mseX:0.004539 mseY:0.003299 mseS:0.003919
deg:180.000000 cor:0.700000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049517 mseX:0.004498 mseY:0.003256 mseS:0.003877
deg:45.000000 cor:0.900000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049518 mseX:0.004499 mseY:0.003250 mseS:0.003875
deg:90.000000 cor:0.900000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049948 mseX:0.004615 mseY:0.003303 mseS:0.003959
deg:135.000000 cor:0.900000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049719 mseX:0.004534 mseY:0.003288 mseS:0.003911
deg:180.000000 cor:0.900000 itera:15 ep_xy:0.000100 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049557 mseX:0.004509 mseY:0.003253 mseS:0.003881
deg:45.000000 cor:0.500000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050706 mseX:0.004614 mseY:0.003307 mseS:0.003960
deg:90.000000 cor:0.500000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050896 mseX:0.004685 mseY:0.003301 mseS:0.003993
deg:135.000000 cor:0.500000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050453 mseX:0.004578 mseY:0.003249 mseS:0.003914
deg:180.000000 cor:0.500000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050489 mseX:0.004583 mseY:0.003258 mseS:0.003921
deg:45.000000 cor:0.700000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050872 mseX:0.004685 mseY:0.003293 mseS:0.003989
deg:90.000000 cor:0.700000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050677 mseX:0.004649 mseY:0.003263 mseS:0.003956
deg:135.000000 cor:0.700000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050948 mseX:0.004690 mseY:0.003317 mseS:0.004004
deg:180.000000 cor:0.700000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050735 mseX:0.004621 mseY:0.003304 mseS:0.003963
deg:45.000000 cor:0.900000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050489 mseX:0.004583 mseY:0.003258 mseS:0.003921
deg:90.000000 cor:0.900000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050708 mseX:0.004619 mseY:0.003300 mseS:0.003959
deg:135.000000 cor:0.900000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050682 mseX:0.004613 mseY:0.003298 mseS:0.003955
deg:180.000000 cor:0.900000 itera:5 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050464 mseX:0.004583 mseY:0.003249 mseS:0.003916
deg:45.000000 cor:0.500000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049772 mseX:0.004486 mseY:0.003264 mseS:0.003875
deg:90.000000 cor:0.500000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049965 mseX:0.004520 mseY:0.003302 mseS:0.003911
deg:135.000000 cor:0.500000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049793 mseX:0.004486 mseY:0.003274 mseS:0.003880
deg:180.000000 cor:0.500000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050205 mseX:0.004597 mseY:0.003319 mseS:0.003958
deg:45.000000 cor:0.700000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049763 mseX:0.004486 mseY:0.003258 mseS:0.003872
deg:90.000000 cor:0.700000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049988 mseX:0.004520 mseY:0.003311 mseS:0.003915
deg:135.000000 cor:0.700000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049964 mseX:0.004519 mseY:0.003298 mseS:0.003908
deg:180.000000 cor:0.700000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049799 mseX:0.004559 mseY:0.003212 mseS:0.003886
deg:45.000000 cor:0.900000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049992 mseX:0.004524 mseY:0.003305 mseS:0.003915
deg:90.000000 cor:0.900000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050019 mseX:0.004527 mseY:0.003309 mseS:0.003918
deg:135.000000 cor:0.900000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049748 mseX:0.004486 mseY:0.003255 mseS:0.003871
deg:180.000000 cor:0.900000 itera:10 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049748 mseX:0.004486 mseY:0.003255 mseS:0.003871
deg:45.000000 cor:0.500000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049500 mseX:0.004496 mseY:0.003257 mseS:0.003876
deg:90.000000 cor:0.500000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049745 mseX:0.004538 mseY:0.003298 mseS:0.003918
deg:135.000000 cor:0.500000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049475 mseX:0.004492 mseY:0.003249 mseS:0.003870
deg:180.000000 cor:0.500000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049744 mseX:0.004538 mseY:0.003304 mseS:0.003921
deg:45.000000 cor:0.700000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049499 mseX:0.004501 mseY:0.003244 mseS:0.003872
deg:90.000000 cor:0.700000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049745 mseX:0.004538 mseY:0.003298 mseS:0.003918
deg:135.000000 cor:0.700000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049717 mseX:0.004577 mseY:0.003259 mseS:0.003918
deg:180.000000 cor:0.700000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049730 mseX:0.004538 mseY:0.003296 mseS:0.003917
deg:45.000000 cor:0.900000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049689 mseX:0.004572 mseY:0.003262 mseS:0.003917
deg:90.000000 cor:0.900000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049486 mseX:0.004496 mseY:0.003249 mseS:0.003872
deg:135.000000 cor:0.900000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049716 mseX:0.004532 mseY:0.003297 mseS:0.003915
deg:180.000000 cor:0.900000 itera:15 ep_xy:0.001000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049936 mseX:0.004608 mseY:0.003305 mseS:0.003956
deg:45.000000 cor:0.500000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050732 mseX:0.004619 mseY:0.003309 mseS:0.003964
deg:90.000000 cor:0.500000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050642 mseX:0.004613 mseY:0.003280 mseS:0.003947
deg:135.000000 cor:0.500000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050464 mseX:0.004583 mseY:0.003249 mseS:0.003916
