a:1.800000 yawdd:0.100000 laspx:0.150000 laspy:0.120000---avg:0.667168 mseX:0.679601 mseY:0.953534 mseS:0.816567
a:0.200000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:0.400000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.677899 mseY:0.981024 mseS:0.829462
a:0.600000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:0.800000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.665933 mseX:0.667629 mseY:0.968687 mseS:0.818158
a:1.000000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:1.200000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.671151 mseX:0.669820 mseY:0.987133 mseS:0.828477
a:1.400000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.670560 mseX:0.684827 mseY:0.956758 mseS:0.820793
a:1.600000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:1.800000 yawdd:0.150000 laspx:0.150000 laspy:0.120000---avg:0.668191 mseX:0.673252 mseY:0.980155 mseS:0.826703
a:0.200000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.665037 mseX:0.674141 mseY:0.964249 mseS:0.819195
a:0.400000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.671512 mseX:0.673186 mseY:0.990786 mseS:0.831986
a:0.600000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:0.800000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.673321 mseX:0.675572 mseY:0.993630 mseS:0.834601
a:1.000000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.665037 mseX:0.674141 mseY:0.964249 mseS:0.819195
a:1.200000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.669143 mseX:0.678025 mseY:0.976058 mseS:0.827042
a:1.400000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:1.600000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.677899 mseY:0.981024 mseS:0.829462
a:1.800000 yawdd:0.200000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:0.200000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:0.400000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:0.600000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.677899 mseY:0.981024 mseS:0.829462
a:0.800000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.671512 mseX:0.673186 mseY:0.990786 mseS:0.831986
a:1.000000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:1.200000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.665198 mseX:0.674618 mseY:0.953907 mseS:0.814263
a:1.400000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:1.600000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:1.800000 yawdd:0.250000 laspx:0.150000 laspy:0.120000---avg:0.665295 mseX:0.676193 mseY:0.962516 mseS:0.819355
a:0.200000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.669742 mseX:0.676088 mseY:0.982025 mseS:0.829057
a:0.400000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.668154 mseX:0.678453 mseY:0.960408 mseS:0.819430
a:0.600000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.666322 mseX:0.667147 mseY:0.974704 mseS:0.820925
a:0.800000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.682687 mseY:0.979173 mseS:0.830930
a:1.000000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:1.200000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:1.400000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.670877 mseX:0.677110 mseY:0.977330 mseS:0.827220
a:1.600000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:1.800000 yawdd:0.300000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:0.200000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.682687 mseY:0.979173 mseS:0.830930
a:0.400000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.669908 mseX:0.676339 mseY:0.978965 mseS:0.827652
a:0.600000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:0.800000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.682687 mseY:0.979173 mseS:0.830930
a:1.000000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.677899 mseY:0.981024 mseS:0.829462
a:1.200000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:1.400000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670762 mseX:0.676406 mseY:0.973737 mseS:0.825071
a:1.600000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:1.800000 yawdd:0.350000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:0.200000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.682687 mseY:0.979173 mseS:0.830930
a:0.400000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.663977 mseX:0.666150 mseY:0.965871 mseS:0.816011
a:0.600000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.682687 mseY:0.979173 mseS:0.830930
a:0.800000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:1.000000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:1.200000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.674237 mseX:0.685598 mseY:0.981015 mseS:0.833306
a:1.400000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.677899 mseY:0.981024 mseS:0.829462
a:1.600000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.665295 mseX:0.676193 mseY:0.962516 mseS:0.819355
a:1.800000 yawdd:0.400000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:0.200000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:0.400000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.665123 mseX:0.678744 mseY:0.963244 mseS:0.820994
a:0.600000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.682687 mseY:0.979173 mseS:0.830930
a:0.800000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.668636 mseX:0.681146 mseY:0.956393 mseS:0.818770
a:1.000000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.682687 mseY:0.979173 mseS:0.830930
a:1.200000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.667904 mseX:0.672265 mseY:0.975990 mseS:0.824128
a:1.400000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:1.600000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.675673 mseX:0.680168 mseY:0.994522 mseS:0.837345
a:1.800000 yawdd:0.450000 laspx:0.150000 laspy:0.120000---avg:0.669221 mseX:0.667544 mseY:0.979299 mseS:0.823422
a:0.200000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:0.400000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.670540 mseX:0.677899 mseY:0.981024 mseS:0.829462
a:0.600000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.668191 mseX:0.673252 mseY:0.980155 mseS:0.826703
a:0.800000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.670872 mseX:0.685775 mseY:0.970085 mseS:0.827930
a:1.000000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.671406 mseX:0.669395 mseY:0.988133 mseS:0.828764
a:1.200000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.670824 mseX:0.680261 mseY:0.976289 mseS:0.828275
a:1.400000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.667445 mseX:0.680374 mseY:0.965293 mseS:0.822834
a:1.600000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.672396 mseX:0.682540 mseY:0.987309 mseS:0.834925
a:1.800000 yawdd:0.500000 laspx:0.150000 laspy:0.120000---avg:0.672662 mseX:0.682687 mseY:0.979173 mseS:0.830930
